span_id,container,quote_family,quotation_depth,open_target,open_offset,close_target,close_offset,cross_record,semantic_speaker,presentation_parent,opener_hidden,closer_hidden,opener_presentation,first_lexical_target,first_lexical_offset,first_lexical_presentation,last_lexical_target,last_lexical_offset,last_lexical_presentation,closer_presentation,expected_class,actual_class,source_basis,status,defects,snippet
A-Q00001,HOUR_01_BODY,guillemet,1,PASSION24.HOUR.01.P008,85,PASSION24.HOUR.01.P008,109,False,MARY,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.01.P008,87,MARY,PASSION24.HOUR.01.P008,105,MARY,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|MARY|MARY|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Je Te bénis, ô Fils ! »"
A-Q00381,PASSION24.TEXT.RELATED_HOUR_15,straight_double,2,PASSION24.TEXT.RELATED_HOUR_15.BODY.P065,61,PASSION24.TEXT.RELATED_HOUR_15.BODY.P071,55,True,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P066,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P071,53,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Mon Royaume n'aura pas de fin et le tien tire à sa fin."""
A-Q00378,PASSION24.TEXT.RELATED_HOUR_15,guillemet,1,PASSION24.TEXT.RELATED_HOUR_15.BODY.P055,26,PASSION24.TEXT.RELATED_HOUR_15.BODY.P072,278,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_15.BODY.P056,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P072,276,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … J'ai fait en sorte que ces Paroles, prononcées dans Ma Volonté, rejoignent les oreilles de tous ceux en position d'autorité, afin qu'ils puissent connaître le grand danger dans lequel ils se trouvent. Elles furent un avertissement à ceux qui aspirent aux honneurs et au pouvoir.»"
A-Q00383,PASSION24.TEXT.RELATED_HOUR_15,straight_double,2,PASSION24.TEXT.RELATED_HOUR_15.BODY.P084,41,PASSION24.TEXT.RELATED_HOUR_15.BODY.P085,37,True,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P085,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P085,34,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Tu es donc roi ? Où est Ton Royaume ?"""
A-Q00384,PASSION24.TEXT.RELATED_HOUR_15,straight_double,2,PASSION24.TEXT.RELATED_HOUR_15.BODY.P086,58,PASSION24.TEXT.RELATED_HOUR_15.BODY.P086,76,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P086,59,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P086,74,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"""Oui, Je suis roi."""
A-Q00385,PASSION24.TEXT.RELATED_HOUR_15,straight_double,2,PASSION24.TEXT.RELATED_HOUR_15.BODY.P086,119,PASSION24.TEXT.RELATED_HOUR_15.BODY.P096,43,True,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P087,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P096,41,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Dans Mon Royaume, il y a une Vie véritable."""
A-Q00386,PASSION24.TEXT.RELATED_HOUR_15,straight_double,2,PASSION24.TEXT.RELATED_HOUR_15.BODY.P096,225,PASSION24.TEXT.RELATED_HOUR_15.BODY.P099,113,True,GENERIC_SOUL,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P097,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P099,111,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Mes souffrances le fortifient. Personne ne peut me combattre à cause de la forteresse dans laquelle je me trouve."""
A-Q00382,PASSION24.TEXT.RELATED_HOUR_15,guillemet,1,PASSION24.TEXT.RELATED_HOUR_15.BODY.P075,43,PASSION24.TEXT.RELATED_HOUR_15.BODY.P100,74,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_15.BODY.P076,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P100,71,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Il s'agit là d'un Royaume de paix auquel tous Mes fils devraient aspirer. »
A-Q00387,PASSION24.TEXT.RELATED_HOUR_15,guillemet,1,PASSION24.TEXT.RELATED_HOUR_15.BODY.P103,12,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,425,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_15.BODY.P104,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,423,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Il y en a tant que J'en suis fatigué. Surtout quand, sous l'apparence du bien, on distille le poison du mal. On se paie Ma Tête comme si J'étais un amusement ou un passe-temps. Mais Ma Justice, tôt ou tard, ridiculisera et punira sévèrement ceux qui se moquent ainsi de Moi. Tu dois prier et faire réparation pour leurs moqueries qui Me causent tant de peine, ces moqueries qui M'empêchent d'être reconnu pour ce que"
A-Q00388,PASSION24.TEXT.RELATED_HOUR_15,guillemet,1,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,543,PASSION24.TEXT.RELATED_HOUR_15.BODY.P113,130,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_15.BODY.P110,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P113,128,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Je suis content et Je reçois une grande gloire quand Je vous vois accomplir les mêmes choses que J'ai réalisées dans Mon Humanité.»
A-Q00391,PASSION24.TEXT.RELATED_HOUR_15,straight_double,2,PASSION24.TEXT.RELATED_HOUR_15.BODY.P119,130,PASSION24.TEXT.RELATED_HOUR_15.BODY.P120,74,True,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P120,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P120,71,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Comme Il est beau, pénétrant, tendre, mélodieux ! Comment ne pas l'aimer ?"""
A-Q00392,PASSION24.TEXT.RELATED_HOUR_15,straight_double,2,PASSION24.TEXT.RELATED_HOUR_15.BODY.P120,170,PASSION24.TEXT.RELATED_HOUR_15.BODY.P121,97,True,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P120,171,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P121,94,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"""Quelle majesté, quelle grandeur, quelle lumière pénétrante. … Comme je me sens petite, misérable et dans la noirceur comparée à cette lumière resplendissante !"""
A-Q00393,PASSION24.TEXT.RELATED_HOUR_15,straight_double,2,PASSION24.TEXT.RELATED_HOUR_15.BODY.P126,673,PASSION24.TEXT.RELATED_HOUR_15.BODY.P129,203,True,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P127,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P129,200,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Ce qui rend ton comportement encore plus répréhensible, c'est que, lorsque tu nous donnes de la lumière et de la chaleur, tu ne perds rien. Au contraire, tu acquiers plus de gloire et tous te bénissent !"""
A-Q00390,PASSION24.TEXT.RELATED_HOUR_15,guillemet,1,PASSION24.TEXT.RELATED_HOUR_15.BODY.P116,320,PASSION24.TEXT.RELATED_HOUR_15.BODY.P131,161,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_15.BODY.P117,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P131,158,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Et tu t'inquiètes de ce que les personnes en autorité prennent les mesures nécessaires pour qu'elle brille à l'avantage de tous. Non, non, ce n'est pas correct !»"
A-Q00394,PASSION24.TEXT.RELATED_HOUR_15,guillemet,1,PASSION24.TEXT.RELATED_HOUR_15.BODY.P133,29,PASSION24.TEXT.RELATED_HOUR_15.BODY.P134,93,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_15.BODY.P134,0,JESUS,PASSION24.TEXT.RELATED_HOUR_15.BODY.P134,91,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Je te pardonne et Je te bénis. Mais sois plus prudente à l'avenir afin de ne pas recommencer.»
A-Q00398,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P011,93,PASSION24.TEXT.RELATED_HOUR_16.BODY.P017,210,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P012,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P017,208,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Après, Je serai avec toi comme auparavant. Mais, même présentement, Je ne t'abandonne pas. Moi aussi Je sais que tu ne peux être sans Moi. Aussi, Je serai au plus profond de ton cœur et là, Nous nous parlerons.»"
A-Q00399,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P019,72,PASSION24.TEXT.RELATED_HOUR_16.BODY.P025,189,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P020,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P025,187,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Chaque souffrance que J'ai subie était l'écho des souffrances que les créatures méritent. Cet écho a résonné en Moi et M'a rendu victime du ridicule, des moqueries et de tous les tourments.»"
A-Q00400,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P033,26,PASSION24.TEXT.RELATED_HOUR_16.BODY.P047,139,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P034,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P047,136,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Il foule aux pieds Ma chair et ainsi il reste rempli de blessures. Oh ! Comme Je ressens cruellement le poids de l'ingratitude des hommes !»
A-Q00402,PASSION24.TEXT.RELATED_HOUR_16,straight_double,2,PASSION24.TEXT.RELATED_HOUR_16.BODY.P055,126,PASSION24.TEXT.RELATED_HOUR_16.BODY.P056,125,True,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P056,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P056,123,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Je suis plus heureux en étant aveugle, déformé et paralysé, si je sais que toi, mon fils, tu peux voir, marcher et être beau."""
A-Q00401,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P051,31,PASSION24.TEXT.RELATED_HOUR_16.BODY.P059,150,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P052,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P059,148,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Je Me suis dépouillé de tout pour tout donner à l'homme. J'ai vu à tout. Mais, par son ingratitude, l'humanité M'inflige les peines les plus cruelles.»"
A-Q00403,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P061,255,PASSION24.TEXT.RELATED_HOUR_16.BODY.P075,251,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P062,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P075,249,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Je versai tellement de Sang dans ce mystère dans aucun autre J'en ai versé autant assez pour couvrir l'homme d'un second vêtement, un vêtement de Sang, pour le réchauffer pour le nettoyer et pour le disposer à recevoir le vêtement royal de Ma Volonté.»"
A-Q00405,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P078,17,PASSION24.TEXT.RELATED_HOUR_16.BODY.P082,320,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P079,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P082,318,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … J'ai voulu Me sacrifier en tout, même dans les choses les plus innocentes créées par Moi afin de prouver aux hommes Mon ardent Amour. Cela Me servit à implorer de Mon Divin Père que, par égard pour Moi et Ma Volonté complètement sacrifiée pour Lui, Il veuille redonner à l'homme le noble vêtement royal de notre Volonté.»"
A-Q00406,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P087,173,PASSION24.TEXT.RELATED_HOUR_16.BODY.P090,178,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P088,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P090,175,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … La prière dans Ma Volonté est donc nécessaire : couvrant toutes les créatures, elle doit se porter à leur défense et empêcher Ma Justice de s'approcher d'elles pour les châtier. »"
A-Q00407,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P093,23,PASSION24.TEXT.RELATED_HOUR_16.BODY.P096,249,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P094,0,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P096,246,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Mon Père, que ce Sang couvre leurs mains, afin que les actions mauvaises leur deviennent insupportables ! Que ce Sang circule dans notre Volonté éternelle pour ensuite couvrir toutes les créatures et les protéger devant les droits de notre Justice. »"
A-Q00409,PASSION24.TEXT.RELATED_HOUR_16,guillemet,1,PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,17,PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,424,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,18,JESUS,PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,421,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Je pétris ton âme et lui donne de l'expansion dans Ma Volonté. De toute façon, Je n'ai pas à te rendre compte de ce que Je fais en toi. Car, par le fait que tu t'es donnée complètement à Moi, tu as perdu tes droits. Tous tes droits M'appartiennent. Sais-tu quel est ton seul droit ? C'est que Ma Volonté soit tienne et que Je te fournisse tout ce qui puisse te rendre heureuse dans le temps et l'éternité. »"
A-Q00415,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P012,17,PASSION24.TEXT.RELATED_HOUR_17.BODY.P026,115,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P013,0,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P026,113,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Ces ruisseaux de Sang qui ont coulé de Ma tête ont inondé l'esprit humain de la connaissance de Ma Royauté sur eux.»
A-Q00416,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P031,148,PASSION24.TEXT.RELATED_HOUR_17.BODY.P032,101,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P031,149,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P032,99,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, les douleurs que J'ai souffertes pendant Mon Couronnement d'épines sont incompréhensibles pour un esprit créé. Beaucoup plus douloureusement que par les épines sur Ma tête, Mon esprit fut transpercé par toutes les mauvaises pensées des créatures : aucune ne M'échappait, Je les sentais toutes en dedans de Moi. … Non seulement Je sentais les épines, mais aussi le dégoût du péché que ces épines suscitaient en"
A-Q00417,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P033,197,PASSION24.TEXT.RELATED_HOUR_17.BODY.P034,315,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P033,198,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P034,313,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, seulement les âmes qui vivent dans Ma Volonté peuvent Me faire de vraies réparations et Me soulager d'épines aussi aiguës. … En fait, vivant dans Ma Volonté et Ma Volonté se trouvant partout, ces âmes se trouvent en Moi et en toutes les créatures. Elles descendent vers les créatures et s'élèvent vers Moi. Elles M'apportent toutes les réparations, Elles Me soulagent. Dans les esprits des créatures, elles ch"
A-Q00418,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P037,12,PASSION24.TEXT.RELATED_HOUR_17.BODY.P045,355,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P037,13,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P045,353,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, Mes souffrances sont incompréhensibles pour les humains. … Mes souffrances externes étaient comme des voix invitant les âmes à entrer dans l'océan de Mes souffrances intérieures pour ainsi comprendre à quel prix J'ai payé leur salut. Par Mes souffrances internes que Je t'ai communiquées, eut-être comprendras-tu d'une façon mitigée l'intensité des miennes. Prends courage. C'est l'amour qui M'incite à faire "
A-Q00421,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P047,95,PASSION24.TEXT.RELATED_HOUR_17.BODY.P048,63,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P048,0,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P048,60,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Veux-tu que nous allions voir si les créatures veulent de Moi ?»
A-Q00423,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,12,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,50,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,13,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,48,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Allons, tu verras ce qu'elles feront.»"
A-Q00424,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,77,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,89,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,78,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,86,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,«Ecce Homo !»
A-Q00427,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,190,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,202,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,191,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,199,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,«Ecce Homo !»
A-Q00432,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P056,56,PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,94,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P056,57,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,92,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«As-tu entendu comment personne ne veut de Moi ? … Pourtant, cela n'est rien. Tournons-nous du côté des religieux et voyons s'ils veulent de Moi.»"
A-Q00433,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,37,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,49,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,38,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,46,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,«Ecce Homo !»
A-Q00438,PASSION24.TEXT.RELATED_HOUR_17,guillemet,1,PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,191,PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,417,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,192,JESUS,PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,415,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, retirons-nous. As-tu vu comment personne ne veut de Moi ? Au plus, ils Me veulent, mais avec quelque chose qui leur plaît. Moi, Je ne Me contente pas de cela, parce que le véritable règne, c'est quand on règne seul.»"
